type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,5000,2023-11-13 00:07:58.355,1,walk,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64494173,0,37,0,104,0,"[-7, -25, -4, -23, -1, -20, 2, -17, 5, -13, 8, -9, 10, -5, 11, -1, 13, 2, 14, 5, 15, 8, 14, 9, 12, 9, 11, 9, 8, 8, 6, 9, 2, 8, -2, 7, -5, 6, -9, 6, -12, 5, -15, 5, -17, 4, -19, 4, -18, 4, -15, 5, -7, 8, -3, 9, 2, 11, 7, 12, 11, 13, 13, 13, 15, 12, 16, 11, 16, 9, 15, 7, 13, 4, 10, 0, 7, -4, 5, -7, 2, -11, 0, -14, -2, -16, -4, -17, -5, -17, -6, -16, -7, -14, -7, -12, -7, -10, -7, -8, -8, -5, -7, -3]"
CSI_DATA,5001,2023-11-13 00:07:58.362,1,walk,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64502540,0,37,0,104,0,"[22, -5, 21, -2, 18, 0, 15, 3, 11, 5, 6, 7, 3, 10, -1, 11, -4, 12, -6, 13, -9, 14, -10, 13, -9, 11, -10, 10, -9, 7, -9, 5, -8, 2, -7, -2, -7, -5, -6, -9, -6, -12, -5, -15, -5, -16, -5, -18, -5, -17, -6, -14, -8, -6, -9, -2, -10, 3, -12, 7, -12, 11, -12, 14, -12, 15, -10, 16, -9, 16, -7, 15, -4, 13, 0, 10, 3, 6, 6, 4, 9, 1, 12, -1, 14, -3, 14, -5, 14, -7, 13, -7, 12, -8, 9, -8, 8, -8, 5, -8, 3, -8, 0, -7]"
CSI_DATA,5002,2023-11-13 00:07:58.375,1,walk,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64514969,0,37,0,104,0,"[-24, -4, -22, -6, -18, -8, -14, -9, -9, -10, -5, -11, 0, -12, 3, -12, 7, -12, 10, -12, 12, -12, 13, -11, 12, -9, 12, -8, 11, -6, 9, -3, 8, 0, 6, 3, 4, 6, 3, 10, 2, 12, 0, 15, -1, 16, -1, 17, -1, 16, 0, 14, 5, 6, 8, 2, 10, -3, 12, -7, 14, -11, 14, -13, 14, -15, 13, -15, 11, -16, 9, -15, 6, -13, 1, -10, -3, -8, -7, -6, -10, -3, -13, -1, -15, 1, -16, 3, -16, 4, -15, 5, -14, 6, -12, 7, -10, 7, -7, 7, -5, 7, -2, 6]"
CSI_DATA,5003,2023-11-13 00:07:58.387,1,walk,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64526274,0,37,0,104,0,"[-23, -10, -19, -11, -15, -12, -11, -12, -6, -12, -2, -11, 2, -11, 6, -10, 9, -10, 12, -9, 14, -8, 14, -7, 13, -6, 13, -4, 11, -3, 9, 0, 7, 2, 4, 5, 2, 7, 0, 10, -2, 13, -4, 15, -4, 16, -5, 17, -4, 16, -3, 13, 3, 6, 7, 2, 10, -2, 13, -5, 15, -9, 16, -11, 17, -13, 16, -13, 14, -13, 12, -13, 8, -12, 4, -9, -1, -7, -6, -6, -9, -3, -13, -2, -15, 0, -17, 1, -17, 2, -16, 3, -15, 4, -13, 5, -11, 6, -8, 6, -6, 6, -3, 6]"
CSI_DATA,5004,2023-11-13 00:07:58.404,1,walk,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64543194,0,37,0,104,0,"[13, 20, 10, 19, 6, 18, 3, 15, -2, 13, -5, 10, -9, 8, -11, 5, -14, 3, -16, 2, -18, 0, -17, -2, -15, -2, -14, -3, -12, -4, -9, -5, -6, -6, -2, -8, 1, -9, 4, -11, 7, -13, 9, -14, 10, -15, 11, -15, 10, -14, 7, -12, -1, -7, -7, -4, -11, -1, -16, 1, -19, 4, -21, 6, -22, 8, -21, 8, -19, 9, -17, 9, -13, 8, -8, 7, -2, 6, 3, 5, 8, 3, 12, 2, 14, 1, 16, 0, 17, -2, 17, -3, 16, -4, 14, -5, 11, -6, 9, -7, 6, -7, 3, -7]"
CSI_DATA,5005,2023-11-13 00:07:58.416,1,walk,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64554170,0,37,0,104,0,"[-23, -3, -20, -5, -17, -6, -14, -8, -9, -9, -5, -10, -1, -11, 2, -12, 5, -13, 7, -13, 9, -13, 10, -12, 9, -11, 9, -9, 8, -7, 8, -4, 7, -1, 6, 2, 5, 6, 5, 9, 5, 12, 4, 15, 4, 16, 4, 17, 4, 15, 4, 12, 5, 3, 5, -3, 5, -8, 5, -13, 5, -18, 4, -20, 4, -21, 2, -21, 1, -20, 0, -18, -1, -15, -3, -10, -4, -5, -6, -1, -7, 4, -8, 8, -8, 11, -8, 13, -7, 14, -6, 14, -4, 14, -3, 14, -1, 12, 1, 10, 2, 8, 2, 6]"
CSI_DATA,5006,2023-11-13 00:07:58.422,1,walk,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64562950,0,37,0,104,0,"[-22, 13, -20, 9, -19, 6, -16, 3, -15, -1, -11, -5, -9, -9, -7, -11, -6, -14, -4, -17, -2, -18, -1, -18, 0, -16, 0, -16, 2, -12, 4, -10, 5, -6, 7, -4, 9, 0, 12, 3, 14, 5, 16, 7, 17, 8, 17, 9, 16, 8, 14, 5, 6, -2, 2, -7, -3, -10, -7, -14, -11, -16, -14, -17, -16, -18, -16, -17, -17, -15, -16, -13, -14, -10, -11, -5, -7, -1, -4, 4, -1, 8, 2, 10, 4, 13, 7, 14, 8, 14, 10, 13, 10, 12, 11, 10, 11, 8, 10, 5, 9, 3, 7, 1]"
CSI_DATA,5007,2023-11-13 00:07:58.439,1,walk,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64578452,0,37,0,104,0,"[6, 22, 4, 20, 1, 18, -2, 15, -5, 12, -8, 9, -10, 6, -12, 3, -15, 1, -16, -1, -17, -3, -18, -4, -16, -4, -15, -5, -12, -6, -9, -7, -6, -8, -2, -9, 1, -10, 4, -12, 7, -13, 10, -14, 11, -15, 12, -16, 11, -15, 8, -13, 0, -8, -4, -4, -9, 0, -13, 3, -16, 6, -18, 9, -19, 11, -18, 12, -17, 12, -14, 12, -11, 11, -6, 9, -2, 7, 3, 5, 6, 2, 10, 0, 12, -3, 13, -5, 14, -7, 13, -8, 12, -9, 10, -10, 8, -10, 6, -10, 4, -9, 1, -8]"
CSI_DATA,5008,2023-11-13 00:07:58.456,1,walk,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64594171,0,37,0,104,0,"[-24, 10, -22, 7, -20, 4, -18, 1, -14, -3, -11, -6, -9, -10, -6, -13, -4, -16, -2, -18, -1, -20, 0, -20, 1, -19, 2, -18, 3, -15, 5, -13, 6, -9, 8, -6, 11, -2, 13, 1, 15, 3, 17, 6, 18, 7, 19, 7, 18, 7, 15, 4, 7, -1, 2, -5, -3, -8, -8, -11, -12, -13, -16, -14, -18, -14, -19, -12, -20, -11, -19, -8, -17, -5, -13, -2, -9, 2, -5, 5, -1, 7, 3, 10, 7, 11, 10, 11, 12, 11, 13, 9, 13, 7, 13, 5, 13, 3, 11, 1, 9, -1, 7, -3]"
CSI_DATA,5009,2023-11-13 00:07:58.462,1,walk,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64602167,0,37,0,104,0,"[-23, -11, -19, -11, -16, -11, -12, -11, -8, -11, -3, -11, 1, -12, 5, -11, 8, -12, 11, -12, 13, -13, 14, -12, 13, -11, 13, -9, 12, -7, 12, -4, 10, -1, 9, 2, 8, 5, 7, 9, 6, 12, 6, 15, 6, 17, 5, 18, 5, 17, 5, 14, 4, 5, 5, -1, 3, -6, 3, -11, 1, -16, 0, -18, -1, -20, -3, -20, -4, -20, -5, -18, -6, -15, -7, -10, -7, -5, -7, -1, -7, 4, -6, 8, -5, 11, -4, 13, -2, 14, 0, 14, 1, 14, 3, 13, 4, 11, 5, 9, 5, 6, 5, 4]"
CSI_DATA,5010,2023-11-13 00:07:58.476,1,walk,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64614173,0,37,0,104,0,"[-22, 15, -20, 12, -19, 9, -17, 5, -14, 1, -11, -4, -9, -8, -7, -11, -6, -15, -5, -18, -3, -21, -2, -21, -2, -20, -1, -20, 0, -17, 2, -16, 4, -12, 6, -9, 9, -6, 12, -3, 15, -1, 17, 1, 19, 2, 20, 3, 19, 3, 16, 2, 8, -2, 2, -5, -3, -7, -9, -9, -13, -9, -17, -10, -19, -9, -20, -8, -21, -6, -20, -5, -17, -2, -13, 1, -8, 4, -4, 6, 1, 8, 5, 10, 8, 10, 11, 9, 13, 9, 14, 7, 14, 5, 13, 3, 13, 1, 11, -1, 9, -3, 6, -4]"
CSI_DATA,5011,2023-11-13 00:07:58.482,1,walk,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64622176,0,37,0,104,0,"[-18, -20, -15, -18, -11, -18, -8, -15, -3, -13, 1, -11, 6, -9, 9, -8, 13, -7, 17, -5, 19, -5, 20, -4, 18, -3, 18, -2, 16, -1, 14, 1, 11, 3, 9, 5, 6, 8, 4, 11, 1, 14, -1, 16, -2, 18, -3, 19, -3, 18, -2, 16, 2, 7, 4, 2, 6, -3, 7, -8, 8, -13, 8, -16, 7, -19, 6, -20, 4, -20, 2, -19, 0, -17, -3, -12, -5, -8, -7, -4, -9, 1, -10, 4, -11, 8, -10, 10, -9, 12, -7, 13, -6, 13, -4, 13, -2, 12, 1, 10, 2, 8, 3, 5]"
CSI_DATA,5012,2023-11-13 00:07:58.495,1,walk,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64634245,0,37,0,104,0,"[17, 20, 14, 18, 10, 16, 6, 14, 2, 11, -3, 9, -7, 7, -11, 5, -15, 4, -18, 2, -21, 1, -21, 0, -20, 0, -20, -1, -17, -1, -16, -3, -13, -4, -10, -6, -6, -9, -4, -12, -1, -14, 1, -17, 3, -18, 4, -19, 4, -18, 3, -16, -2, -9, -4, -5, -7, 0, -9, 5, -10, 9, -11, 13, -11, 15, -10, 16, -9, 17, -7, 17, -4, 15, -1, 11, 2, 8, 6, 4, 8, 1, 11, -2, 12, -5, 12, -8, 12, -10, 10, -11, 8, -12, 6, -12, 4, -12, 2, -10, -1, -9, -2, -7]"
CSI_DATA,5013,2023-11-13 00:07:58.501,1,walk,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64642172,0,37,0,104,0,"[-25, -4, -22, -5, -18, -6, -14, -7, -9, -7, -4, -8, 0, -9, 4, -10, 8, -11, 11, -12, 13, -13, 15, -13, 14, -12, 14, -11, 13, -9, 12, -7, 11, -5, 10, -2, 9, 2, 8, 6, 7, 9, 7, 12, 6, 14, 6, 16, 6, 16, 5, 14, 5, 6, 5, 1, 4, -4, 4, -8, 3, -13, 2, -16, 0, -18, -1, -18, -2, -18, -4, -17, -5, -15, -6, -10, -7, -6, -8, -2, -8, 3, -9, 6, -9, 9, -8, 11, -7, 13, -5, 13, -3, 13, -1, 12, 0, 10, 2, 9, 3, 6, 4, 4]"
CSI_DATA,5014,2023-11-13 00:07:58.514,1,walk,d4:da:21:98:07:d9,-33,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,64654181,0,37,0,104,0,"[-25, 12, -23, 10, -20, 6, -17, 3, -12, -1, -8, -5, -4, -9, -1, -12, 2, -15, 4, -17, 6, -20, 8, -20, 8, -19, 8, -19, 8, -16, 9, -14, 9, -11, 9, -7, 10, -2, 11, 2, 11, 6, 12, 10, 12, 12, 13, 14, 12, 14, 12, 13, 8, 5, 7, 0, 5, -5, 3, -10, 1, -14, -1, -17, -2, -19, -4, -20, -6, -20, -7, -18, -8, -15, -8, -11, -9, -6, -10, -1, -10, 3, -10, 7, -10, 10, -9, 13, -8, 14, -5, 14, -4, 14, -2, 13, -1, 12, 2, 10, 3, 7, 4, 5]"
