type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,72856,2023-11-12 20:15:50.417,1,Jump,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,851600882,0,37,0,104,0,"[4, 16, 0, 14, -4, 12, -7, 8, -9, 3, -11, 0, -13, -4, -14, -7, -14, -10, -15, -13, -15, -15, -15, -15, -13, -14, -12, -14, -10, -12, -8, -11, -5, -8, -2, -5, 1, -1, 4, 2, 7, 6, 9, 10, 11, 13, 13, 17, 15, 19, 15, 19, 15, 17, 15, 15, 15, 11, 14, 7, 14, 3, 13, 0, 13, -3, 11, -5, 11, -7, 9, -9, 7, -9, 4, -10, 0, -10, -3, -11, -6, -12, -8, -12, -9, -14, -10, -13, -11, -14, -10, -13, -9, -12, -8, -11, -6, -9, -5, -7, -4, -5, -2, -2]"
CSI_DATA,72857,2023-11-12 20:15:50.428,1,Jump,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,851612882,0,37,0,104,0,"[2, 15, -1, 12, -5, 10, -7, 6, -9, 2, -10, -2, -12, -5, -12, -8, -12, -11, -12, -13, -12, -15, -11, -16, -10, -15, -9, -15, -7, -13, -5, -11, -3, -8, -1, -4, 0, 0, 2, 4, 4, 8, 5, 12, 6, 15, 7, 19, 7, 21, 8, 21, 8, 20, 9, 18, 9, 14, 10, 11, 11, 8, 12, 5, 12, 2, 12, 0, 12, -2, 11, -3, 10, -5, 7, -6, 5, -8, 3, -10, 0, -11, -1, -13, -2, -14, -2, -15, -2, -16, -2, -15, -2, -14, -1, -12, -1, -11, -1, -8, -1, -6, -1, -3]"
CSI_DATA,72858,2023-11-12 20:15:50.435,1,Jump,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,851620878,0,37,0,104,0,"[-16, -4, -12, -6, -8, -8, -3, -9, 1, -9, 5, -9, 9, -9, 11, -8, 14, -7, 16, -6, 18, -4, 18, -3, 16, -3, 16, -2, 13, -1, 11, 0, 7, 0, 3, 0, -2, 0, -6, 0, -10, -1, -14, -2, -17, -3, -21, -4, -23, -5, -24, -5, -22, -3, -21, -2, -19, 1, -16, 3, -14, 5, -12, 8, -10, 10, -8, 11, -6, 12, -5, 11, -3, 11, -1, 9, 2, 8, 5, 8, 8, 7, 10, 6, 11, 7, 12, 6, 13, 6, 12, 6, 11, 6, 10, 6, 8, 5, 6, 4, 4, 3, 2, 1]"
CSI_DATA,72859,2023-11-12 20:15:50.444,1,Jump,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,851628879,0,37,0,104,0,"[11, -9, 11, -5, 10, 0, 8, 3, 5, 7, 2, 9, -1, 11, -3, 13, -5, 14, -7, 15, -10, 15, -10, 15, -10, 13, -10, 12, -9, 9, -8, 7, -5, 4, -2, 1, 1, -1, 4, -4, 7, -6, 11, -9, 13, -10, 17, -12, 18, -13, 19, -13, 17, -13, 15, -13, 12, -13, 9, -13, 5, -13, 3, -14, 0, -14, -2, -14, -4, -13, -5, -13, -6, -11, -7, -9, -8, -6, -10, -4, -11, -2, -12, 0, -14, 1, -14, 2, -15, 2, -14, 2, -13, 1, -12, 1, -10, 0, -8, 0, -6, 0, -4, 0]"
CSI_DATA,72860,2023-11-12 20:15:50.460,1,Jump,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,851645432,0,37,0,104,0,"[5, -14, 7, -10, 8, -5, 8, -1, 8, 3, 7, 7, 6, 10, 4, 12, 3, 15, 1, 16, 0, 17, -1, 17, -2, 15, -2, 14, -2, 11, -2, 9, -2, 5, -1, 1, 1, -2, 2, -7, 4, -10, 6, -14, 8, -16, 11, -19, 12, -20, 12, -20, 10, -19, 9, -19, 6, -17, 3, -16, -1, -14, -3, -14, -5, -13, -8, -12, -9, -12, -10, -11, -10, -9, -10, -6, -10, -3, -11, -1, -11, 1, -12, 3, -12, 5, -13, 6, -13, 6, -13, 6, -12, 5, -11, 4, -10, 3, -8, 3, -6, 2, -3, 2]"
CSI_DATA,72861,2023-11-12 20:15:50.479,1,Jump,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,851664895,0,37,0,104,0,"[4, 12, 0, 11, -4, 9, -7, 6, -10, 3, -11, 0, -13, -4, -13, -6, -13, -9, -13, -11, -13, -13, -11, -13, -10, -12, -9, -12, -7, -10, -5, -8, -3, -5, -1, -1, 1, 2, 2, 7, 3, 10, 4, 14, 4, 17, 4, 21, 4, 23, 4, 23, 4, 21, 4, 19, 6, 15, 7, 12, 9, 9, 10, 7, 12, 5, 12, 3, 13, 2, 13, 1, 13, -1, 11, -3, 9, -5, 8, -7, 6, -9, 6, -11, 5, -12, 5, -13, 5, -13, 4, -13, 4, -12, 4, -11, 3, -9, 2, -8, 1, -6, 0, -4]"
CSI_DATA,72862,2023-11-12 20:15:50.496,1,Jump,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,851680882,0,37,0,104,0,"[1, -15, 4, -12, 7, -8, 9, -4, 9, 0, 10, 4, 10, 8, 9, 10, 8, 13, 7, 14, 6, 16, 5, 16, 3, 14, 2, 13, 1, 10, 0, 8, 0, 4, -1, 0, -1, -5, -1, -9, -1, -13, 0, -17, 0, -19, 2, -23, 2, -25, 2, -24, 1, -23, 0, -21, -2, -18, -5, -14, -7, -12, -10, -10, -12, -8, -13, -6, -14, -5, -14, -4, -14, -2, -12, 0, -11, 2, -10, 5, -9, 7, -8, 9, -8, 10, -7, 11, -7, 12, -7, 11, -6, 10, -6, 9, -5, 8, -3, 6, -2, 5, -1, 3]"
CSI_DATA,72863,2023-11-12 20:15:50.509,1,Jump,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,851692886,0,37,0,104,0,"[10, -10, 11, -6, 10, -2, 9, 3, 7, 6, 5, 10, 3, 12, 1, 13, -1, 15, -3, 16, -5, 16, -6, 16, -6, 13, -6, 12, -5, 9, -5, 6, -3, 3, -1, -1, 1, -5, 3, -8, 6, -11, 9, -14, 10, -16, 14, -18, 15, -19, 15, -19, 12, -18, 10, -17, 7, -16, 3, -14, -1, -14, -4, -13, -6, -12, -8, -11, -10, -11, -11, -10, -11, -8, -11, -6, -11, -3, -12, -1, -11, 2, -12, 4, -12, 6, -12, 6, -12, 7, -11, 7, -10, 7, -9, 6, -8, 5, -6, 4, -4, 4, -2, 3]"
CSI_DATA,72864,2023-11-12 20:15:50.515,1,Jump,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,851700881,0,37,0,104,0,"[8, 11, 4, 11, 0, 11, -4, 9, -8, 7, -11, 4, -14, 2, -15, 0, -16, -3, -17, -5, -17, -7, -16, -8, -14, -7, -12, -8, -9, -6, -7, -5, -3, -4, 0, -1, 4, 1, 7, 4, 10, 7, 13, 10, 14, 12, 16, 15, 17, 17, 17, 16, 16, 14, 16, 11, 14, 8, 13, 4, 13, 0, 12, -3, 12, -6, 11, -8, 10, -9, 9, -10, 8, -11, 5, -11, 2, -11, 0, -12, -2, -12, -4, -12, -6, -12, -7, -12, -8, -12, -8, -12, -7, -11, -6, -10, -6, -8, -5, -6, -4, -4, -4, -2]"
CSI_DATA,72865,2023-11-12 20:15:50.528,1,Jump,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,851712881,0,37,0,104,0,"[9, 12, 4, 12, 0, 11, -4, 10, -8, 7, -11, 5, -13, 2, -15, 0, -16, -2, -17, -4, -18, -6, -17, -7, -14, -7, -13, -7, -10, -6, -7, -5, -3, -4, 1, -2, 4, 0, 8, 3, 11, 5, 14, 8, 16, 10, 18, 13, 19, 14, 19, 14, 18, 11, 17, 9, 15, 6, 14, 2, 12, -2, 11, -5, 11, -7, 10, -9, 9, -11, 7, -12, 6, -12, 3, -12, 0, -11, -2, -12, -5, -11, -7, -11, -8, -11, -9, -11, -10, -11, -10, -10, -9, -9, -8, -8, -7, -7, -6, -5, -5, -3, -4, -1]"
