type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,114580,2023-11-13 21:37:38.236,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1374120639,0,37,0,104,0,"[-2, 23, -2, 18, -4, 14, -6, 10, -9, 5, -12, 1, -17, -2, -20, -3, -24, -4, -27, -5, -30, -5, -31, -4, -28, -1, -28, -1, -24, 0, -22, -2, -18, -3, -15, -6, -13, -10, -11, -14, -10, -18, -10, -23, -10, -25, -10, -29, -10, -29, -10, -27, -8, -19, -5, -14, -1, -9, 3, -4, 7, -2, 11, 0, 15, 1, 17, 0, 19, -2, 20, -3, 20, -5, 17, -8, 13, -9, 10, -11, 6, -11, 2, -10, -3, -9, -6, -6, -8, -3, -9, 0, -9, 3, -8, 5, -6, 7, -4, 8, -2, 8, 1, 7]"
CSI_DATA,114581,2023-11-13 21:37:38.252,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1374135658,0,37,0,104,0,"[-11, -20, -8, -17, -5, -13, -1, -11, 4, -8, 8, -8, 13, -8, 16, -8, 20, -10, 22, -11, 25, -13, 24, -14, 21, -14, 21, -15, 18, -13, 16, -11, 15, -8, 14, -5, 14, -1, 16, 4, 17, 7, 19, 10, 21, 12, 23, 15, 23, 15, 22, 13, 16, 9, 11, 7, 6, 5, 0, 5, -4, 5, -8, 6, -11, 8, -13, 10, -13, 13, -13, 15, -12, 16, -8, 16, -4, 15, -1, 14, 2, 11, 4, 8, 6, 4, 6, 0, 6, -3, 4, -6, 3, -8, 0, -9, -2, -9, -4, -8, -5, -7, -7, -4]"
CSI_DATA,114582,2023-11-13 21:37:38.262,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1374148248,0,37,0,104,0,"[-10, -19, -8, -16, -5, -13, -1, -11, 4, -8, 9, -7, 13, -7, 16, -8, 20, -9, 22, -11, 24, -13, 23, -14, 20, -15, 20, -15, 17, -14, 16, -11, 14, -9, 13, -5, 14, -1, 15, 3, 17, 6, 19, 10, 21, 11, 23, 13, 24, 13, 23, 12, 16, 8, 12, 7, 6, 5, 1, 5, -4, 6, -8, 7, -11, 9, -12, 11, -12, 13, -11, 15, -10, 16, -7, 16, -3, 15, -1, 14, 2, 10, 4, 7, 5, 4, 6, 0, 5, -3, 3, -6, 2, -7, 0, -8, -3, -8, -5, -7, -6, -6, -7, -3]"
CSI_DATA,114583,2023-11-13 21:37:38.275,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1374161068,0,37,0,104,0,"[1, 21, 0, 17, -2, 13, -4, 9, -8, 5, -12, 2, -16, -1, -19, -1, -23, -1, -26, -1, -29, 0, -29, 1, -27, 3, -26, 4, -23, 3, -21, 2, -18, 0, -16, -3, -14, -7, -14, -12, -13, -16, -14, -20, -14, -23, -16, -26, -16, -26, -15, -24, -11, -17, -8, -14, -3, -9, 1, -6, 6, -4, 10, -3, 14, -4, 16, -5, 18, -7, 18, -9, 18, -11, 14, -12, 11, -12, 7, -13, 3, -11, 0, -10, -3, -7, -6, -4, -7, -1, -7, 2, -6, 5, -5, 7, -3, 8, -1, 8, 1, 7, 3, 6]"
CSI_DATA,114584,2023-11-13 21:37:38.290,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1374175666,0,37,0,104,0,"[18, 11, 14, 10, 10, 9, 5, 8, -1, 9, -5, 10, -9, 12, -11, 15, -14, 18, -15, 20, -16, 23, -15, 24, -12, 23, -12, 23, -10, 20, -11, 17, -10, 14, -12, 10, -14, 6, -17, 3, -20, 1, -24, -2, -27, -2, -30, -3, -30, -3, -28, -2, -21, -1, -15, -2, -9, -3, -4, -5, 0, -7, 4, -10, 6, -14, 6, -16, 6, -19, 4, -20, 2, -21, -1, -19, -3, -16, -6, -14, -7, -10, -8, -6, -8, -2, -7, 2, -5, 5, -3, 6, 0, 7, 2, 8, 4, 7, 5, 5, 7, 3, 7, 1]"
CSI_DATA,114585,2023-11-13 21:37:38.305,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1374190786,0,37,0,104,0,"[-16, -15, -13, -13, -9, -11, -4, -10, 1, -10, 6, -10, 11, -12, 13, -13, 16, -16, 18, -18, 19, -21, 18, -22, 15, -21, 15, -22, 12, -19, 12, -16, 12, -13, 12, -8, 14, -4, 16, 0, 19, 3, 22, 6, 24, 7, 28, 9, 28, 9, 27, 7, 19, 5, 14, 4, 8, 3, 2, 4, -3, 5, -7, 7, -10, 10, -11, 12, -11, 15, -10, 16, -8, 18, -5, 17, -2, 15, 1, 14, 3, 10, 5, 7, 6, 3, 6, 0, 5, -4, 4, -6, 2, -8, 0, -9, -3, -9, -4, -7, -6, -5, -7, -4]"
CSI_DATA,114586,2023-11-13 21:37:38.329,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1374212935,0,37,0,104,0,"[-6, -18, -5, -15, -2, -12, 1, -9, 5, -6, 9, -5, 12, -4, 16, -4, 19, -5, 21, -6, 24, -7, 24, -9, 21, -9, 20, -10, 17, -9, 16, -7, 14, -5, 12, -1, 11, 2, 11, 6, 12, 10, 13, 14, 14, 16, 15, 19, 16, 19, 16, 17, 12, 12, 9, 10, 5, 7, 0, 4, -4, 3, -8, 3, -11, 3, -12, 5, -14, 6, -14, 8, -14, 10, -11, 11, -8, 11, -6, 11, -2, 9, 0, 8, 3, 5, 4, 3, 5, 0, 5, -2, 4, -5, 3, -6, 1, -7, 0, -7, -2, -7, -4, -5]"
CSI_DATA,114587,2023-11-13 21:37:38.347,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1374231674,0,37,0,104,0,"[-13, -15, -10, -13, -7, -11, -3, -9, 2, -8, 6, -8, 11, -8, 13, -10, 17, -12, 19, -14, 20, -16, 20, -17, 17, -17, 16, -18, 13, -16, 13, -14, 11, -11, 11, -7, 12, -3, 13, 0, 15, 3, 18, 7, 19, 8, 22, 10, 22, 11, 22, 9, 16, 7, 12, 5, 7, 4, 2, 4, -2, 5, -5, 6, -8, 8, -9, 10, -9, 12, -9, 14, -8, 15, -5, 14, -3, 13, 0, 12, 2, 9, 4, 6, 5, 3, 5, 0, 4, -3, 3, -5, 1, -6, 0, -7, -2, -7, -4, -6, -5, -5, -6, -3]"
CSI_DATA,114588,2023-11-13 21:37:38.360,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1374243656,0,37,0,104,0,"[22, 7, 17, 6, 12, 6, 7, 6, 1, 8, -4, 10, -8, 13, -10, 17, -12, 21, -13, 24, -13, 28, -11, 29, -8, 27, -7, 28, -6, 24, -7, 22, -6, 17, -8, 13, -11, 10, -15, 7, -19, 5, -24, 3, -26, 3, -30, 3, -31, 3, -29, 4, -22, 2, -17, 1, -11, -1, -6, -4, -2, -7, 0, -11, 2, -14, 2, -17, 1, -19, -1, -21, -3, -21, -5, -18, -7, -15, -9, -13, -9, -9, -9, -4, -8, -1, -6, 2, -3, 5, -1, 6, 2, 7, 4, 6, 6, 5, 7, 3, 7, 1, 7, -1]"
CSI_DATA,114589,2023-11-13 21:37:38.373,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,1374256330,0,37,0,104,0,"[19, -4, 15, -3, 11, -1, 8, 1, 4, 5, 1, 9, -1, 13, -1, 16, -1, 20, 0, 22, 1, 25, 3, 25, 4, 23, 5, 23, 5, 20, 3, 18, 2, 15, -1, 13, -5, 11, -9, 11, -12, 10, -17, 11, -18, 12, -22, 13, -22, 13, -21, 13, -16, 10, -12, 6, -9, 3, -6, -1, -4, -5, -4, -8, -2, -14, -4, -14, -6, -16, -7, -16, -9, -15, -10, -13, -10, -10, -11, -7, -9, -4, -8, -1, -6, 2, -3, 4, 0, 5, 2, 5, 4, 4, 6, 3, 7, 2, 7, 0, 6, -2, 5, -4]"
