type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,206075,2023-11-13 21:56:04.668,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2480545675,0,37,0,104,0,"[-17, 14, -14, 9, -11, 5, -9, -1, -7, -7, -6, -12, -6, -18, -7, -21, -9, -24, -10, -27, -13, -29, -14, -28, -14, -25, -14, -24, -12, -20, -9, -18, -5, -15, 0, -13, 5, -12, 12, -11, 17, -11, 23, -13, 26, -14, 31, -16, 32, -17, 30, -17, 23, -13, 19, -10, 13, -6, 7, -1, 3, 5, -1, 10, -4, 15, -5, 19, -5, 22, -5, 24, -3, 25, -1, 23, 2, 20, 3, 18, 5, 14, 6, 9, 7, 5, 6, 0, 5, -4, 3, -7, 1, -9, -1, -10, -4, -10, -6, -10, -8, -8, -9, -6]"
CSI_DATA,206076,2023-11-13 21:56:04.680,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2480556099,0,37,0,104,0,"[-18, 8, -14, 5, -11, 2, -8, -3, -5, -7, -3, -12, -2, -16, -2, -19, -3, -23, -3, -25, -5, -28, -6, -28, -7, -24, -8, -24, -7, -20, -4, -18, -2, -14, 3, -11, 7, -9, 12, -8, 17, -7, 22, -7, 25, -8, 29, -8, 31, -9, 29, -10, 23, -8, 18, -6, 12, -3, 6, 1, 2, 5, -3, 9, -6, 13, -7, 16, -8, 19, -8, 21, -7, 22, -4, 21, -2, 18, 0, 17, 2, 13, 4, 9, 5, 5, 5, 1, 5, -3, 3, -6, 2, -8, 0, -9, -2, -10, -4, -9, -6, -8, -7, -7]"
CSI_DATA,206077,2023-11-13 21:56:04.687,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2480564125,0,37,0,104,0,"[-2, 17, -2, 13, -4, 9, -5, 4, -7, 0, -10, -4, -13, -6, -16, -8, -19, -9, -21, -9, -23, -9, -24, -8, -22, -6, -22, -5, -18, -4, -16, -5, -12, -6, -8, -8, -4, -10, -1, -14, 1, -17, 3, -21, 4, -24, 6, -27, 6, -29, 5, -28, 3, -22, 3, -17, 3, -11, 3, -5, 5, -1, 6, 5, 7, 9, 10, 11, 12, 13, 14, 13, 15, 13, 15, 11, 14, 7, 14, 5, 12, 2, 9, -1, 6, -3, 3, -5, 0, -6, -3, -5, -6, -5, -7, -4, -8, -3, -9, -1, -9, 1, -8, 3]"
CSI_DATA,206078,2023-11-13 21:56:04.694,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2480570535,0,37,0,104,0,"[-17, 7, -13, 4, -10, 2, -7, -2, -4, -6, -3, -10, -2, -14, -3, -17, -4, -20, -4, -22, -5, -24, -6, -24, -7, -22, -7, -21, -7, -18, -5, -16, -2, -13, 1, -11, 5, -9, 10, -9, 13, -8, 18, -9, 21, -10, 25, -10, 26, -11, 25, -12, 19, -10, 15, -8, 10, -5, 6, -1, 3, 4, 0, 8, -2, 12, -3, 15, -3, 18, -3, 19, -2, 20, 0, 18, 2, 16, 4, 14, 5, 10, 6, 7, 6, 3, 5, 0, 3, -4, 2, -6, -1, -7, -3, -8, -4, -8, -6, -7, -7, -5, -8, -4]"
CSI_DATA,206079,2023-11-13 21:56:04.701,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2480576118,0,37,0,104,0,"[-18, -4, -14, -4, -9, -4, -5, -6, 0, -8, 3, -10, 6, -12, 8, -15, 9, -18, 10, -20, 10, -23, 9, -23, 6, -22, 6, -21, 4, -18, 5, -16, 5, -12, 7, -7, 9, -4, 12, 0, 16, 2, 19, 5, 22, 6, 26, 7, 27, 7, 26, 6, 21, 4, 16, 4, 10, 3, 4, 4, -1, 5, -6, 6, -10, 7, -13, 9, -14, 11, -15, 13, -15, 14, -12, 14, -9, 14, -7, 13, -4, 11, -1, 9, 2, 6, 3, 3, 4, 0, 5, -3, 4, -5, 3, -7, 2, -8, 0, -9, -2, -9, -4, -8]"
CSI_DATA,206080,2023-11-13 21:56:04.713,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2480589757,0,37,0,104,0,"[2, -18, 2, -14, 3, -10, 4, -5, 6, -1, 9, 3, 12, 5, 14, 7, 17, 8, 19, 9, 22, 9, 22, 8, 21, 6, 20, 5, 17, 4, 15, 5, 11, 5, 7, 7, 4, 9, 1, 12, -2, 15, -4, 19, -5, 22, -6, 26, -6, 27, -5, 26, -4, 20, -4, 16, -4, 10, -4, 5, -6, -1, -7, -5, -9, -9, -11, -11, -13, -13, -15, -13, -16, -13, -16, -11, -15, -8, -15, -5, -12, -2, -10, 0, -7, 2, -4, 4, 0, 4, 2, 4, 5, 3, 6, 2, 7, 1, 7, -1, 7, -3, 6, -5]"
CSI_DATA,206081,2023-11-13 21:56:04.740,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2480616121,0,37,0,104,0,"[-8, 19, -7, 14, -7, 9, -7, 4, -8, -2, -10, -7, -12, -10, -15, -13, -17, -15, -20, -16, -23, -17, -23, -16, -22, -13, -23, -12, -19, -10, -16, -10, -13, -10, -8, -10, -3, -13, 1, -15, 4, -18, 8, -22, 9, -24, 12, -28, 12, -29, 11, -29, 8, -23, 7, -18, 5, -12, 5, -5, 5, 0, 6, 6, 7, 11, 9, 13, 11, 16, 13, 16, 14, 16, 15, 14, 14, 10, 14, 7, 12, 4, 10, 0, 7, -3, 4, -5, 0, -6, -3, -6, -6, -6, -8, -5, -9, -3, -9, -1, -9, 1, -9, 3]"
CSI_DATA,206082,2023-11-13 21:56:04.755,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2480631697,0,37,0,104,0,"[1, -19, 1, -15, 2, -11, 4, -6, 6, -2, 9, 2, 12, 4, 15, 5, 18, 6, 20, 7, 23, 7, 23, 6, 22, 4, 21, 3, 18, 2, 16, 3, 12, 4, 9, 6, 5, 9, 3, 13, 1, 16, -1, 20, -1, 23, -2, 26, -2, 27, -1, 27, 0, 21, -1, 17, -1, 11, -3, 5, -5, 1, -8, -4, -10, -7, -13, -9, -15, -10, -17, -10, -18, -9, -17, -7, -16, -4, -15, -2, -12, 1, -9, 3, -6, 4, -2, 5, 1, 4, 3, 4, 5, 2, 7, 1, 7, -1, 7, -3, 6, -5, 4, -6]"
CSI_DATA,206083,2023-11-13 21:56:04.771,1,fall,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2480648180,0,37,0,104,0,"[12, 13, 9, 10, 5, 8, 1, 6, -4, 5, -8, 5, -12, 5, -15, 6, -18, 7, -19, 9, -21, 11, -21, 12, -18, 12, -18, 12, -15, 10, -14, 8, -12, 5, -11, 1, -11, -3, -12, -7, -12, -11, -14, -15, -15, -17, -17, -20, -18, -21, -18, -19, -15, -15, -11, -12, -7, -9, -3, -6, 2, -4, 6, -2, 10, -2, 13, -2, 15, -3, 17, -4, 17, -6, 15, -7, 12, -8, 10, -9, 7, -9, 4, -8, 0, -7, -3, -6, -5, -3, -6, -1, -7, 1, -7, 3, -6, 5, -4, 6, -3, 7, -1, 7]"
CSI_DATA,206084,2023-11-13 21:56:04.794,1,fall,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,2480671589,0,37,0,104,0,"[-3, 19, -3, 15, -4, 10, -5, 5, -7, 0, -10, -4, -13, -7, -15, -9, -18, -10, -21, -11, -23, -12, -24, -11, -22, -9, -22, -8, -19, -7, -16, -7, -12, -7, -8, -9, -4, -11, 0, -14, 2, -17, 5, -20, 6, -23, 8, -26, 8, -27, 7, -26, 4, -20, 3, -16, 2, -11, 2, -5, 3, 0, 4, 5, 5, 8, 7, 11, 9, 12, 11, 13, 12, 12, 13, 10, 12, 7, 12, 4, 10, 1, 8, -2, 6, -4, 3, -5, 0, -6, -3, -6, -5, -6, -6, -5, -7, -3, -8, -1, -8, 1, -7, 2]"
