type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,25163,2023-11-13 20:49:30.078,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,293888467,0,37,0,104,0,"[21, 0, 17, 0, 12, 1, 8, 2, 2, 5, -1, 8, -4, 11, -6, 15, -7, 19, -7, 22, -7, 25, -6, 25, -3, 24, -2, 24, -1, 20, -2, 19, -2, 16, -4, 13, -7, 10, -11, 9, -14, 8, -18, 7, -20, 7, -24, 7, -25, 7, -23, 7, -18, 4, -14, 1, -10, -1, -7, -4, -4, -8, -3, -11, -2, -13, -3, -15, -4, -16, -5, -17, -7, -16, -8, -13, -8, -10, -9, -8, -8, -4, -7, 0, -5, 3, -3, 5, 0, 6, 2, 6, 4, 6, 6, 5, 7, 3, 8, 1, 8, -1, 7, -3]"
CSI_DATA,25164,2023-11-13 20:49:30.090,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,293900467,0,37,0,104,0,"[-9, -20, -7, -16, -5, -12, -1, -9, 3, -5, 7, -3, 12, -2, 15, -2, 19, -3, 22, -4, 24, -5, 24, -7, 22, -8, 21, -9, 18, -9, 17, -8, 14, -6, 13, -3, 12, 1, 12, 5, 12, 8, 14, 12, 15, 14, 16, 17, 16, 17, 15, 16, 11, 12, 8, 10, 3, 8, -1, 7, -5, 6, -8, 6, -11, 7, -12, 8, -12, 10, -12, 11, -11, 12, -8, 12, -5, 10, -2, 10, 1, 7, 3, 5, 4, 2, 5, -1, 5, -4, 4, -6, 2, -8, 1, -9, -1, -9, -3, -8, -5, -7, -6, -5]"
CSI_DATA,25165,2023-11-13 20:49:30.099,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,293908473,0,37,0,104,0,"[-20, -8, -16, -7, -12, -6, -7, -6, -1, -6, 3, -8, 7, -10, 9, -13, 12, -16, 13, -18, 13, -21, 12, -23, 9, -22, 8, -22, 6, -20, 6, -18, 6, -15, 7, -11, 9, -8, 12, -6, 14, -4, 18, -2, 20, -2, 23, 0, 24, 0, 22, -1, 17, 0, 13, 1, 8, 3, 4, 5, 1, 7, -1, 10, -2, 12, -2, 14, -1, 15, 0, 15, 1, 15, 3, 13, 5, 10, 6, 7, 5, 4, 5, 0, 4, -3, 3, -5, 0, -7, -2, -7, -4, -8, -6, -7, -7, -6, -8, -4, -8, -2, -7, 0]"
CSI_DATA,25166,2023-11-13 20:49:30.110,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,293920477,0,37,0,104,0,"[-10, 19, -8, 15, -7, 10, -6, 6, -7, 0, -8, -5, -10, -9, -12, -12, -15, -15, -17, -16, -20, -17, -22, -16, -21, -13, -22, -12, -19, -10, -17, -9, -14, -9, -11, -9, -8, -11, -4, -14, -2, -16, 0, -20, 1, -22, 2, -25, 3, -26, 2, -24, 3, -18, 3, -14, 4, -9, 6, -5, 8, -1, 10, 1, 12, 3, 13, 3, 15, 3, 16, 1, 16, 0, 13, -2, 11, -4, 8, -6, 5, -6, 1, -6, -2, -5, -5, -4, -7, -2, -8, 0, -8, 2, -8, 4, -7, 6, -5, 7, -3, 7, 0, 7]"
CSI_DATA,25167,2023-11-13 20:49:30.117,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,293928473,0,37,0,104,0,"[18, 16, 14, 12, 10, 10, 5, 8, -2, 6, -8, 6, -12, 7, -16, 9, -20, 11, -22, 14, -24, 16, -23, 18, -20, 19, -19, 19, -16, 18, -14, 15, -13, 12, -13, 8, -14, 4, -16, 0, -18, -3, -21, -6, -23, -8, -27, -11, -27, -11, -26, -10, -19, -8, -14, -8, -9, -8, -4, -8, 0, -10, 4, -11, 6, -13, 7, -15, 7, -17, 6, -18, 4, -18, 1, -16, -2, -14, -4, -12, -5, -7, -6, -4, -7, 0, -6, 3, -4, 6, -2, 8, 0, 9, 3, 9, 5, 8, 6, 6, 7, 4, 8, 2]"
CSI_DATA,25168,2023-11-13 20:49:30.129,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,293940482,0,37,0,104,0,"[20, -6, 16, -5, 12, -3, 8, 0, 4, 4, 1, 8, -1, 12, -1, 16, -1, 20, 0, 22, 1, 25, 2, 25, 4, 23, 5, 23, 6, 19, 4, 17, 3, 15, 0, 13, -4, 12, -8, 11, -11, 11, -15, 12, -17, 13, -21, 13, -21, 14, -20, 13, -16, 9, -13, 6, -10, 2, -8, -2, -7, -6, -6, -9, -6, -12, -7, -13, -9, -14, -10, -14, -11, -13, -11, -10, -11, -7, -10, -4, -8, -1, -6, 2, -3, 4, 0, 5, 3, 6, 5, 5, 7, 4, 8, 2, 8, 0, 8, -2, 7, -4, 5, -5]"
CSI_DATA,25169,2023-11-13 20:49:30.137,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,293948470,0,37,0,104,0,"[-7, -21, -6, -17, -4, -13, -1, -9, 3, -5, 8, -2, 12, -1, 16, -1, 19, -1, 22, -2, 25, -3, 25, -5, 22, -7, 22, -7, 19, -7, 18, -6, 14, -4, 13, -1, 12, 2, 11, 6, 11, 10, 12, 14, 13, 16, 14, 19, 14, 20, 14, 19, 9, 15, 6, 12, 2, 9, -2, 7, -6, 6, -9, 5, -12, 5, -13, 6, -14, 7, -14, 9, -13, 10, -10, 10, -7, 9, -4, 9, -1, 7, 2, 5, 4, 2, 5, -1, 6, -4, 5, -6, 4, -8, 2, -9, 1, -9, -2, -9, -4, -8, -5, -6]"
CSI_DATA,25170,2023-11-13 20:49:30.144,1,fall,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,293956473,0,37,0,104,0,"[-22, -8, -18, -6, -13, -5, -8, -6, -2, -7, 3, -9, 7, -12, 9, -15, 11, -18, 12, -21, 13, -24, 12, -25, 8, -24, 7, -24, 5, -21, 5, -20, 5, -16, 7, -13, 9, -10, 12, -7, 15, -5, 19, -4, 22, -3, 25, -2, 26, -2, 24, -2, 18, -1, 14, 1, 9, 2, 5, 5, 2, 8, 0, 10, -1, 13, -1, 15, 0, 16, 1, 17, 3, 16, 4, 14, 5, 10, 6, 7, 6, 3, 5, 0, 4, -4, 2, -6, -1, -8, -3, -8, -5, -8, -7, -7, -9, -6, -9, -3, -9, -1, -7, 1]"
CSI_DATA,25171,2023-11-13 20:49:30.159,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,293968734,0,37,0,104,0,"[19, 13, 15, 10, 10, 8, 5, 7, -1, 6, -7, 7, -12, 8, -15, 11, -18, 13, -19, 16, -21, 19, -20, 21, -17, 21, -16, 21, -13, 19, -12, 17, -11, 14, -11, 9, -13, 6, -15, 2, -18, -1, -21, -4, -24, -5, -27, -7, -28, -7, -26, -7, -19, -6, -14, -6, -9, -7, -4, -8, 0, -10, 3, -12, 4, -14, 5, -16, 5, -17, 3, -18, 2, -18, -1, -16, -3, -13, -5, -10, -6, -6, -6, -2, -6, 1, -4, 4, -2, 7, 0, 8, 2, 9, 4, 8, 6, 7, 7, 5, 8, 3, 7, 0]"
CSI_DATA,25172,2023-11-13 20:49:30.179,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,293987351,0,37,0,104,0,"[3, -26, 2, -21, 3, -15, 4, -9, 6, -3, 9, 2, 13, 6, 17, 8, 21, 10, 25, 10, 28, 10, 29, 9, 27, 6, 28, 4, 24, 3, 22, 3, 18, 4, 14, 6, 11, 9, 8, 13, 7, 17, 5, 22, 5, 25, 4, 29, 4, 29, 5, 28, 2, 21, 0, 16, -2, 11, -6, 6, -10, 3, -13, 1, -16, -1, -18, -1, -20, 1, -20, 2, -19, 4, -16, 5, -12, 7, -9, 7, -5, 6, -1, 6, 3, 4, 6, 2, 8, -1, 9, -4, 8, -6, 7, -9, 5, -10, 3, -10, 0, -10, -2, -9]"
