type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,34406,2023-11-13 00:13:55.846,1,fall,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,421983630,0,37,0,104,0,"[14, 8, 10, 9, 6, 10, 1, 9, -4, 9, -8, 7, -11, 6, -13, 3, -15, 2, -17, 0, -17, -2, -16, -3, -14, -3, -11, -4, -8, -3, -5, -2, -1, -1, 2, 1, 5, 2, 9, 4, 11, 5, 13, 7, 15, 7, 16, 8, 16, 7, 15, 6, 13, 0, 12, -4, 11, -7, 9, -11, 8, -13, 8, -16, 7, -17, 7, -17, 6, -17, 5, -16, 3, -14, 1, -10, -1, -7, -4, -6, -8, -3, -10, -2, -13, -1, -14, 0, -15, 0, -15, 1, -14, 0, -14, 1, -13, 1, -11, 1, -9, 1, -7, 1]"
CSI_DATA,34407,2023-11-13 00:13:55.856,1,fall,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,421994534,0,37,0,104,0,"[-17, 8, -16, 4, -14, -1, -11, -4, -7, -8, -4, -11, 0, -12, 3, -13, 7, -14, 9, -14, 12, -13, 12, -12, 11, -10, 10, -8, 8, -6, 6, -4, 2, -2, -1, 0, -5, 2, -8, 3, -11, 4, -14, 5, -15, 6, -17, 7, -18, 7, -16, 9, -12, 11, -9, 12, -6, 14, -3, 15, 0, 17, 2, 17, 3, 17, 4, 17, 5, 16, 5, 14, 5, 12, 6, 7, 6, 4, 8, 0, 8, -3, 10, -6, 11, -7, 12, -9, 12, -10, 12, -10, 12, -10, 11, -9, 9, -8, 8, -8, 6, -7, 4, -5]"
CSI_DATA,34408,2023-11-13 00:13:55.878,1,fall,d4:da:21:98:07:d9,-30,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,422014563,0,37,0,104,0,"[0, 21, -4, 18, -7, 15, -10, 11, -12, 6, -13, 1, -14, -4, -14, -7, -14, -11, -13, -14, -12, -17, -10, -17, -8, -16, -6, -15, -4, -12, -1, -10, 1, -6, 3, -2, 5, 2, 7, 6, 9, 10, 10, 13, 11, 15, 12, 18, 13, 19, 14, 17, 15, 12, 16, 8, 16, 4, 16, 0, 16, -4, 16, -7, 16, -10, 14, -11, 13, -12, 11, -13, 8, -13, 4, -12, 0, -11, -3, -12, -7, -11, -10, -11, -13, -11, -14, -10, -15, -10, -15, -8, -15, -8, -14, -7, -13, -5, -11, -4, -10, -2, -7, -1]"
CSI_DATA,34409,2023-11-13 00:13:55.887,1,fall,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,422024689,0,37,0,104,0,"[16, -14, 17, -10, 16, -6, 15, -3, 13, 1, 12, 5, 10, 8, 8, 11, 6, 14, 4, 15, 2, 17, 1, 17, 0, 15, -2, 14, -3, 11, -5, 8, -5, 5, -6, 1, -8, -3, -9, -7, -10, -10, -12, -13, -13, -14, -14, -16, -15, -16, -15, -14, -15, -8, -14, -4, -13, 0, -11, 4, -10, 8, -8, 11, -7, 13, -5, 14, -3, 14, -1, 14, 1, 13, 3, 10, 5, 7, 7, 5, 8, 1, 10, -1, 10, -4, 11, -6, 11, -7, 10, -8, 9, -9, 7, -9, 6, -9, 4, -8, 2, -7, 1, -6]"
CSI_DATA,34410,2023-11-13 00:13:55.896,1,fall,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,422034115,0,37,0,104,0,"[6, -21, 8, -18, 11, -15, 12, -10, 13, -6, 13, -2, 14, 2, 14, 5, 14, 8, 13, 11, 12, 13, 11, 13, 9, 12, 7, 12, 4, 9, 1, 8, -2, 5, -5, 2, -8, 0, -11, -2, -14, -4, -17, -6, -18, -6, -20, -7, -21, -6, -20, -4, -16, 1, -14, 5, -10, 7, -7, 10, -4, 13, -1, 14, 2, 15, 4, 14, 6, 14, 7, 12, 7, 10, 8, 6, 7, 2, 8, -1, 7, -5, 7, -8, 7, -10, 6, -12, 5, -13, 3, -13, 2, -13, 1, -12, 0, -12, -1, -9, -2, -8, -3, -5]"
CSI_DATA,34411,2023-11-13 00:13:55.907,1,fall,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,422046103,0,37,0,104,0,"[3, 21, -1, 20, -5, 17, -8, 14, -11, 10, -13, 7, -15, 4, -17, 1, -18, -2, -18, -5, -19, -7, -17, -8, -15, -8, -13, -9, -9, -8, -6, -8, -2, -7, 2, -6, 6, -5, 10, -5, 13, -4, 17, -4, 18, -4, 20, -4, 21, -5, 19, -6, 13, -9, 9, -11, 5, -12, 0, -14, -3, -14, -7, -14, -9, -14, -11, -13, -12, -11, -13, -9, -12, -7, -11, -2, -9, 1, -8, 5, -7, 8, -6, 11, -4, 13, -3, 15, -1, 15, 0, 15, 1, 14, 2, 13, 3, 11, 3, 9, 3, 6, 3, 3]"
CSI_DATA,34412,2023-11-13 00:13:55.917,1,fall,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,422054102,0,37,0,104,0,"[3, 18, -1, 17, -4, 14, -7, 12, -10, 8, -12, 5, -14, 2, -15, -1, -16, -3, -16, -6, -16, -8, -15, -9, -13, -9, -11, -9, -8, -8, -5, -8, -2, -6, 2, -5, 6, -4, 9, -3, 12, -2, 15, -1, 17, -1, 19, 0, 20, -1, 19, -2, 14, -5, 11, -7, 7, -9, 4, -11, 0, -13, -3, -14, -5, -14, -7, -13, -9, -12, -9, -11, -10, -9, -10, -5, -10, -2, -10, 2, -9, 5, -9, 8, -9, 10, -8, 11, -7, 12, -6, 12, -5, 12, -3, 11, -2, 10, -1, 8, 0, 6, 1, 4]"
CSI_DATA,34413,2023-11-13 00:13:55.924,1,fall,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,422062540,0,37,0,104,0,"[15, 14, 11, 15, 7, 15, 3, 15, -1, 14, -5, 13, -9, 12, -11, 11, -14, 9, -16, 8, -18, 7, -17, 5, -16, 4, -15, 2, -12, 0, -10, -2, -6, -4, -3, -7, 0, -9, 3, -12, 5, -14, 8, -16, 8, -18, 10, -20, 9, -20, 8, -19, 2, -16, -1, -14, -5, -11, -8, -8, -11, -5, -13, -2, -15, 1, -15, 3, -14, 5, -13, 7, -12, 8, -8, 9, -4, 9, -1, 10, 2, 9, 5, 9, 8, 8, 10, 7, 11, 6, 11, 5, 11, 3, 11, 2, 10, 1, 8, -1, 6, -2, 4, -3]"
CSI_DATA,34414,2023-11-13 00:13:55.936,1,fall,d4:da:21:98:07:d9,-31,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,422074103,0,37,0,104,0,"[4, -21, 7, -18, 10, -14, 12, -10, 13, -6, 14, -1, 14, 2, 14, 6, 14, 9, 13, 11, 13, 13, 11, 13, 9, 11, 7, 11, 4, 9, 0, 7, -3, 5, -6, 2, -9, 0, -12, -2, -15, -3, -18, -5, -19, -5, -21, -5, -22, -5, -21, -3, -16, 2, -13, 4, -9, 7, -5, 9, -1, 12, 1, 13, 4, 14, 7, 13, 8, 13, 9, 11, 10, 9, 10, 5, 9, 2, 9, -2, 8, -5, 8, -8, 7, -10, 5, -12, 4, -13, 3, -13, 1, -13, 0, -12, -1, -11, -2, -9, -3, -7, -4, -5]"
CSI_DATA,34415,2023-11-13 00:13:55.944,1,fall,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,422082114,0,37,0,104,0,"[18, -12, 17, -7, 16, -3, 14, 2, 12, 6, 9, 9, 6, 12, 3, 14, 1, 16, -2, 17, -4, 17, -5, 16, -5, 14, -6, 12, -6, 8, -6, 5, -5, 1, -5, -3, -5, -6, -5, -11, -5, -13, -5, -17, -6, -18, -6, -20, -7, -20, -7, -19, -9, -13, -11, -9, -12, -5, -13, 0, -13, 3, -13, 7, -12, 9, -11, 11, -10, 12, -8, 13, -6, 13, -2, 11, 1, 9, 4, 8, 7, 6, 9, 5, 11, 4, 12, 2, 13, 1, 13, -1, 12, -2, 11, -3, 10, -4, 8, -4, 6, -4, 4, -5]"
