type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,56502,2023-11-13 21:26:25.815,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,701704842,0,37,0,104,0,"[21, 4, 18, 3, 13, 3, 9, 3, 3, 5, -1, 8, -5, 11, -7, 15, -9, 19, -9, 22, -10, 26, -9, 27, -6, 26, -5, 27, -4, 24, -5, 21, -5, 18, -7, 14, -10, 11, -14, 8, -17, 7, -21, 5, -23, 5, -27, 5, -28, 5, -26, 5, -20, 3, -15, 1, -11, -1, -7, -4, -4, -8, -2, -11, -1, -14, -2, -17, -3, -19, -5, -19, -7, -19, -8, -17, -9, -14, -11, -11, -10, -7, -9, -3, -7, 0, -4, 3, -1, 4, 2, 5, 5, 5, 7, 4, 8, 3, 9, 1, 9, -1, 8, -3]"
CSI_DATA,56503,2023-11-13 21:26:25.824,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,701712840,0,37,0,104,0,"[-20, 5, -17, 4, -13, 2, -9, 0, -6, -4, -3, -8, -1, -12, -1, -16, -1, -20, -1, -23, -3, -26, -4, -27, -5, -25, -7, -25, -6, -22, -5, -20, -3, -17, 0, -15, 4, -13, 8, -12, 12, -12, 16, -11, 18, -12, 21, -13, 22, -13, 20, -13, 15, -9, 12, -6, 8, -3, 6, 1, 4, 5, 3, 8, 4, 11, 5, 13, 6, 15, 8, 15, 9, 15, 10, 12, 10, 9, 11, 7, 9, 3, 7, 0, 5, -2, 2, -4, -1, -5, -4, -5, -6, -5, -8, -3, -9, -2, -9, 0, -9, 2, -8, 3]"
CSI_DATA,56504,2023-11-13 21:26:25.835,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,701724841,0,37,0,104,0,"[20, 7, 16, 6, 12, 5, 7, 5, 1, 6, -4, 8, -8, 10, -11, 14, -13, 17, -15, 20, -16, 23, -15, 25, -13, 24, -12, 24, -10, 22, -9, 19, -9, 15, -10, 11, -12, 7, -15, 3, -18, 0, -22, -3, -24, -3, -28, -6, -28, -6, -26, -5, -20, -4, -15, -4, -9, -4, -4, -6, 0, -8, 3, -10, 4, -13, 5, -15, 5, -18, 4, -19, 2, -20, -1, -18, -3, -16, -5, -14, -7, -10, -7, -6, -7, -2, -6, 1, -4, 4, -2, 6, 1, 7, 4, 7, 6, 7, 7, 6, 8, 4, 8, 2]"
CSI_DATA,56505,2023-11-13 21:26:25.843,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,701732845,0,37,0,104,0,"[-20, -2, -16, -2, -12, -2, -8, -4, -3, -6, 1, -9, 3, -13, 5, -16, 6, -20, 6, -23, 7, -26, 5, -27, 3, -25, 2, -25, 1, -22, 2, -20, 3, -16, 5, -13, 8, -9, 12, -7, 15, -5, 19, -4, 22, -4, 25, -2, 25, -2, 24, -3, 17, -2, 13, -1, 8, 1, 4, 3, 1, 6, -2, 9, -3, 12, -3, 14, -2, 16, -1, 17, 1, 17, 3, 15, 5, 13, 6, 11, 7, 7, 7, 3, 6, 0, 4, -3, 2, -5, -1, -7, -3, -7, -6, -7, -7, -6, -8, -5, -9, -3, -9, -1]"
CSI_DATA,56506,2023-11-13 21:26:25.857,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,701744833,0,37,0,104,0,"[18, -4, 15, -3, 11, -1, 8, 1, 4, 5, 1, 9, -1, 13, -1, 16, -1, 20, -1, 23, 1, 26, 2, 26, 4, 24, 4, 23, 4, 20, 2, 18, 1, 15, -3, 13, -7, 11, -11, 10, -15, 9, -19, 9, -21, 10, -24, 10, -24, 10, -22, 10, -16, 7, -13, 4, -9, 1, -6, -3, -4, -7, -3, -10, -3, -13, -4, -15, -6, -16, -7, -16, -9, -16, -10, -13, -11, -10, -11, -7, -9, -4, -8, -1, -6, 2, -3, 4, 0, 5, 3, 5, 5, 4, 7, 3, 8, 2, 8, 0, 8, -2, 7, -4]"
CSI_DATA,56507,2023-11-13 21:26:25.868,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,701756923,0,37,0,104,0,"[-19, -5, -15, -4, -12, -5, -7, -5, -3, -8, 0, -10, 3, -13, 5, -16, 6, -19, 6, -22, 6, -25, 5, -26, 3, -24, 2, -24, 1, -20, 2, -19, 3, -15, 5, -12, 8, -9, 12, -7, 16, -6, 19, -5, 22, -5, 25, -5, 25, -5, 23, -5, 16, -4, 13, -3, 8, 0, 4, 2, 2, 6, 0, 9, -1, 12, 0, 14, 1, 15, 2, 16, 4, 16, 6, 14, 7, 10, 8, 8, 7, 4, 6, 1, 5, -2, 2, -4, 0, -6, -3, -6, -5, -6, -7, -5, -8, -4, -9, -2, -9, 0, -7, 1]"
CSI_DATA,56508,2023-11-13 21:26:25.875,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,701764847,0,37,0,104,0,"[13, 15, 11, 12, 7, 10, 3, 9, -2, 7, -7, 8, -11, 9, -14, 11, -17, 14, -18, 16, -20, 19, -19, 21, -16, 20, -15, 20, -13, 18, -13, 15, -12, 11, -12, 7, -14, 4, -17, 0, -19, -3, -23, -5, -25, -6, -28, -8, -28, -8, -27, -6, -19, -5, -15, -4, -9, -5, -4, -6, 0, -8, 3, -10, 5, -13, 5, -15, 4, -17, 3, -19, 1, -19, -2, -17, -4, -14, -6, -12, -7, -8, -7, -4, -6, 0, -4, 3, -2, 5, 0, 6, 3, 7, 5, 7, 7, 5, 8, 4, 8, 1, 7, 0]"
CSI_DATA,56509,2023-11-13 21:26:25.882,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,701772843,0,37,0,104,0,"[-19, 0, -16, 0, -13, -1, -9, -3, -6, -6, -3, -9, -2, -13, -2, -16, -2, -20, -3, -22, -4, -25, -5, -25, -6, -23, -7, -23, -6, -19, -5, -18, -2, -16, 0, -14, 4, -13, 8, -13, 11, -13, 15, -14, 17, -15, 20, -16, 20, -17, 18, -16, 13, -12, 10, -9, 7, -4, 5, 0, 5, 4, 5, 7, 6, 10, 7, 11, 9, 12, 11, 12, 12, 11, 12, 8, 11, 5, 11, 2, 8, -1, 5, -3, 3, -4, -1, -5, -4, -5, -6, -3, -8, -2, -9, 0, -9, 1, -8, 3, -7, 4, -5, 5]"
CSI_DATA,56510,2023-11-13 21:26:25.898,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,701789087,0,37,0,104,0,"[12, -20, 10, -17, 9, -13, 9, -8, 9, -3, 10, 2, 13, 6, 15, 8, 19, 11, 22, 11, 25, 12, 27, 11, 25, 8, 26, 8, 22, 6, 21, 7, 17, 7, 13, 10, 10, 12, 8, 16, 6, 20, 5, 24, 5, 26, 5, 30, 5, 30, 6, 28, 4, 20, 2, 15, -1, 10, -5, 6, -8, 3, -12, 1, -15, 1, -18, 2, -20, 3, -20, 6, -19, 8, -16, 9, -12, 10, -9, 10, -5, 9, -1, 7, 2, 5, 4, 1, 5, -2, 5, -5, 5, -8, 3, -10, 1, -11, -1, -11, -4, -10, -7, -6]"
CSI_DATA,56511,2023-11-13 21:26:25.915,1,stand,d4:da:21:98:07:d9,-29,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,701804843,0,37,0,104,0,"[22, 0, 19, 0, 15, 1, 11, 2, 7, 5, 4, 9, 2, 12, 1, 16, 1, 20, 2, 23, 3, 26, 5, 27, 6, 25, 7, 25, 7, 21, 6, 21, 4, 18, 0, 16, -3, 16, -7, 16, -10, 17, -14, 18, -16, 20, -19, 22, -19, 22, -17, 22, -12, 16, -10, 11, -8, 6, -8, 1, -8, -3, -10, -7, -12, -9, -14, -10, -16, -10, -18, -9, -19, -8, -18, -5, -16, -1, -14, 1, -10, 4, -7, 5, -3, 5, 1, 4, 4, 2, 6, 0, 7, -2, 8, -5, 7, -7, 5, -8, 3, -9, 1, -9]"
