type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,16911,2023-11-12 22:45:15.292,1,sit,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,211402870,0,37,0,104,0,"[18, -2, 17, 1, 16, 4, 14, 7, 12, 10, 9, 12, 7, 14, 5, 15, 2, 16, 0, 17, -2, 17, -3, 16, -4, 13, -6, 11, -6, 7, -7, 4, -7, 0, -8, -4, -8, -8, -9, -11, -10, -13, -10, -16, -11, -17, -12, -18, -12, -17, -12, -14, -12, -6, -12, -2, -11, 3, -11, 7, -10, 10, -9, 13, -7, 14, -5, 14, -3, 14, -1, 12, 2, 9, 5, 6, 8, 2, 11, -1, 13, -4, 15, -6, 16, -8, 16, -9, 16, -10, 14, -10, 12, -9, 9, -9, 7, -8, 4, -7, 1, -5, -1, -4]"
CSI_DATA,16912,2023-11-12 22:45:15.306,1,sit,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,211414877,0,37,0,104,0,"[1, -20, 4, -19, 7, -17, 10, -16, 11, -13, 13, -11, 15, -8, 15, -5, 16, -3, 16, -1, 17, 1, 15, 3, 12, 3, 10, 5, 6, 6, 3, 7, -1, 8, -5, 8, -8, 9, -11, 10, -13, 11, -15, 11, -15, 12, -17, 13, -15, 13, -12, 12, -4, 11, 0, 10, 5, 8, 9, 6, 12, 4, 14, 3, 15, 1, 15, -1, 14, -3, 12, -5, 9, -7, 4, -8, 0, -9, -4, -12, -7, -12, -10, -13, -12, -13, -13, -13, -14, -12, -13, -10, -12, -8, -11, -6, -10, -4, -8, -2, -6, 0, -4, 2]"
CSI_DATA,16913,2023-11-12 22:45:15.313,1,sit,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,211423090,0,37,0,104,0,"[14, -12, 16, -10, 17, -7, 17, -4, 17, -1, 16, 2, 15, 4, 14, 6, 13, 8, 12, 10, 10, 11, 8, 11, 5, 10, 3, 10, -1, 8, -4, 7, -7, 5, -10, 3, -13, 2, -16, 1, -17, 0, -20, -1, -20, 0, -21, -1, -20, 0, -17, 1, -9, 5, -5, 7, 0, 8, 4, 9, 7, 10, 10, 10, 12, 9, 13, 7, 13, 6, 12, 3, 11, 0, 8, -4, 6, -7, 3, -10, 1, -12, -1, -15, -3, -16, -4, -16, -5, -16, -6, -14, -6, -12, -6, -10, -6, -8, -6, -5, -6, -2, -5, 0]"
CSI_DATA,16914,2023-11-12 22:45:15.333,1,sit,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,211442869,0,37,0,104,0,"[17, -5, 18, -2, 18, 1, 17, 4, 16, 6, 14, 8, 13, 10, 10, 11, 9, 12, 7, 13, 5, 13, 2, 12, 0, 10, -2, 9, -5, 6, -8, 4, -10, 1, -13, -1, -15, -3, -17, -5, -18, -6, -19, -7, -19, -6, -19, -6, -17, -5, -15, -3, -7, 3, -3, 6, 1, 8, 6, 10, 9, 11, 11, 12, 13, 11, 14, 10, 14, 8, 13, 6, 11, 3, 8, -1, 6, -4, 3, -8, 1, -10, -1, -13, -3, -14, -5, -15, -7, -15, -7, -13, -8, -12, -8, -10, -8, -8, -7, -6, -7, -3, -6, -1]"
CSI_DATA,16915,2023-11-12 22:45:15.341,1,sit,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,211450873,0,37,0,104,0,"[7, -16, 9, -15, 11, -13, 13, -11, 14, -8, 14, -6, 15, -4, 14, -2, 14, 0, 13, 2, 12, 3, 10, 5, 7, 5, 5, 6, 2, 7, -2, 7, -5, 8, -8, 8, -11, 9, -13, 9, -14, 10, -15, 10, -14, 10, -14, 10, -12, 10, -9, 9, 0, 5, 4, 3, 8, 1, 12, -1, 14, -3, 16, -5, 16, -6, 15, -7, 14, -8, 11, -8, 8, -8, 4, -7, -1, -6, -5, -6, -8, -5, -11, -4, -13, -3, -15, -2, -15, 0, -14, 1, -13, 2, -12, 3, -10, 3, -8, 3, -6, 4, -4, 4]"
CSI_DATA,16916,2023-11-12 22:45:15.353,1,sit,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,211462872,0,37,0,104,0,"[-18, -1, -18, -4, -17, -6, -16, -9, -14, -10, -12, -12, -10, -13, -8, -14, -6, -14, -4, -14, -2, -14, 0, -13, 1, -10, 3, -8, 5, -5, 8, -2, 10, 0, 11, 3, 13, 5, 14, 6, 15, 7, 16, 8, 15, 6, 15, 6, 14, 4, 11, 2, 3, -5, -1, -8, -5, -10, -9, -12, -12, -13, -14, -13, -16, -12, -16, -11, -15, -9, -14, -7, -11, -4, -8, -1, -4, 2, -1, 6, 2, 8, 5, 10, 7, 11, 10, 12, 10, 11, 11, 10, 11, 9, 11, 7, 10, 5, 8, 3, 7, 1, 5, 0]"
CSI_DATA,16917,2023-11-12 22:45:15.365,1,sit,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,211474869,0,37,0,104,0,"[7, 16, 4, 16, 2, 17, -1, 16, -3, 16, -6, 14, -8, 13, -9, 11, -10, 10, -12, 9, -12, 7, -12, 4, -10, 2, -9, 0, -7, -3, -6, -6, -4, -9, -3, -12, -2, -14, -2, -16, -1, -17, -2, -18, -2, -17, -3, -16, -4, -14, -5, -10, -6, 0, -7, 5, -6, 9, -6, 14, -5, 16, -4, 18, -3, 19, -1, 18, 0, 16, 1, 14, 2, 10, 3, 5, 3, 0, 4, -5, 4, -9, 4, -12, 4, -15, 3, -16, 2, -17, 1, -17, 0, -16, -2, -14, -2, -13, -3, -10, -3, -7, -3, -5]"
CSI_DATA,16918,2023-11-12 22:45:15.374,1,sit,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,211482900,0,37,0,104,0,"[-11, 15, -13, 13, -14, 11, -15, 8, -15, 5, -16, 3, -15, 0, -15, -2, -14, -4, -14, -5, -13, -7, -11, -7, -8, -7, -5, -8, -2, -8, 2, -8, 5, -8, 7, -8, 10, -9, 12, -9, 13, -10, 13, -10, 12, -10, 12, -11, 9, -10, 5, -9, -4, -6, -8, -3, -12, -1, -15, 1, -18, 4, -19, 5, -19, 7, -17, 7, -15, 8, -12, 7, -8, 7, -3, 5, 1, 3, 6, 1, 9, -1, 13, -2, 14, -4, 15, -5, 16, -6, 15, -7, 13, -8, 11, -8, 9, -7, 7, -7, 4, -6, 2, -4]"
CSI_DATA,16919,2023-11-12 22:45:15.382,1,sit,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,211490879,0,37,0,104,0,"[16, -7, 17, -4, 16, -1, 16, 1, 14, 4, 13, 5, 11, 8, 9, 9, 8, 10, 7, 11, 5, 11, 3, 11, 1, 9, -1, 8, -3, 6, -6, 4, -8, 3, -11, 2, -13, 0, -15, 0, -15, 0, -16, -1, -16, 0, -15, 1, -13, 2, -10, 3, -1, 5, 4, 6, 8, 6, 12, 6, 15, 5, 16, 4, 17, 3, 16, 2, 15, 1, 12, -1, 9, -2, 4, -3, -1, -4, -5, -5, -8, -6, -12, -6, -14, -6, -16, -5, -17, -4, -16, -3, -15, -2, -14, -1, -12, 0, -9, 1, -7, 1, -4, 1]"
CSI_DATA,16920,2023-11-12 22:45:15.393,1,sit,d4:da:21:98:07:d9,-32,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,211502871,0,37,0,104,0,"[-18, -8, -17, -10, -14, -11, -13, -13, -10, -13, -7, -14, -4, -15, -2, -14, 0, -14, 1, -14, 3, -14, 5, -12, 5, -9, 6, -7, 7, -5, 8, -2, 9, 1, 9, 3, 10, 6, 11, 7, 12, 8, 13, 9, 12, 8, 13, 8, 11, 6, 10, 3, 4, -4, 1, -8, -3, -11, -6, -13, -9, -14, -11, -14, -12, -14, -12, -12, -12, -10, -11, -7, -9, -4, -6, 0, -3, 3, 0, 7, 3, 9, 5, 11, 7, 12, 9, 13, 10, 12, 11, 11, 11, 9, 10, 7, 9, 6, 7, 4, 6, 2, 4, 0]"
