type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data
CSI_DATA,13423,2023-11-13 20:19:30.500,1,sit,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,165605912,0,37,0,104,0,"[-7, 16, -7, 10, -6, 4, -6, -2, -7, -9, -8, -15, -8, -20, -10, -23, -10, -27, -11, -30, -11, -32, -11, -31, -9, -26, -7, -24, -4, -19, 0, -15, 5, -10, 11, -5, 16, -1, 22, 2, 27, 5, 33, 8, 36, 8, 40, 11, 39, 11, 36, 10, 25, 6, 17, 4, 8, 1, -1, 0, -9, -1, -16, -1, -22, 0, -26, 1, -30, 3, -31, 5, -32, 6, -29, 8, -25, 9, -22, 10, -16, 9, -11, 9, -4, 8, 1, 7, 6, 5, 9, 2, 12, 0, 14, -3, 15, -5, 14, -7, 13, -9, 11, -11]"
CSI_DATA,13424,2023-11-13 20:19:30.508,1,sit,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,165615328,0,37,0,104,0,"[-16, 1, -12, -1, -7, -3, -2, -6, 4, -9, 8, -12, 12, -14, 14, -17, 17, -19, 19, -20, 20, -22, 20, -21, 17, -18, 16, -16, 13, -11, 12, -6, 9, 0, 8, 6, 7, 12, 7, 19, 7, 24, 7, 30, 8, 32, 7, 37, 7, 36, 7, 33, 5, 22, 3, 15, 1, 7, -1, -1, -4, -7, -7, -13, -10, -17, -13, -20, -16, -22, -18, -23, -19, -23, -19, -19, -18, -16, -18, -13, -15, -8, -12, -4, -9, 0, -6, 4, -2, 6, 2, 8, 5, 10, 8, 10, 10, 10, 11, 8, 12, 6, 12, 4]"
CSI_DATA,13425,2023-11-13 20:19:30.519,1,sit,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,165625952,0,37,0,104,0,"[-14, 0, -10, -1, -6, -3, -1, -5, 3, -8, 7, -10, 11, -13, 13, -15, 16, -16, 17, -18, 19, -19, 18, -18, 16, -15, 15, -13, 12, -9, 11, -5, 8, 0, 7, 6, 5, 11, 5, 17, 4, 22, 4, 27, 5, 30, 3, 33, 3, 33, 4, 30, 2, 20, 1, 14, 0, 6, -1, -1, -3, -7, -5, -12, -7, -16, -10, -19, -12, -21, -14, -22, -15, -22, -15, -19, -15, -16, -14, -13, -12, -9, -11, -5, -8, -1, -5, 2, -2, 5, 0, 7, 3, 9, 5, 10, 7, 10, 9, 9, 10, 7, 10, 6]"
CSI_DATA,13426,2023-11-13 20:19:30.533,1,sit,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,165637937,0,37,0,104,0,"[15, -2, 10, 1, 6, 3, 0, 5, -5, 8, -9, 10, -13, 13, -15, 15, -18, 17, -20, 18, -22, 19, -21, 18, -18, 16, -17, 13, -14, 9, -12, 4, -10, -2, -8, -8, -7, -14, -6, -20, -6, -24, -5, -30, -6, -33, -5, -37, -5, -37, -5, -33, -3, -23, -3, -16, -2, -8, 0, 0, 2, 6, 4, 12, 7, 17, 9, 19, 11, 22, 13, 23, 15, 22, 16, 20, 15, 16, 14, 13, 12, 9, 11, 4, 8, 0, 5, -4, 2, -7, -1, -9, -4, -11, -7, -12, -9, -11, -11, -11, -12, -9, -12, -7]"
CSI_DATA,13427,2023-11-13 20:19:30.540,1,sit,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,165645932,0,37,0,104,0,"[15, 4, 10, 4, 4, 5, -1, 5, -7, 6, -13, 7, -18, 8, -21, 10, -24, 11, -26, 12, -28, 12, -27, 11, -24, 10, -22, 8, -17, 4, -14, 0, -10, -5, -5, -10, -3, -16, 0, -22, 2, -27, 4, -32, 4, -35, 7, -39, 7, -39, 6, -36, 3, -24, 2, -16, 1, -8, 0, 0, 0, 7, 1, 14, 2, 19, 4, 23, 5, 26, 7, 27, 8, 28, 10, 25, 11, 21, 11, 18, 10, 12, 9, 8, 8, 2, 6, -2, 4, -7, 1, -10, -2, -12, -4, -14, -6, -14, -8, -13, -10, -12, -11, -10]"
CSI_DATA,13428,2023-11-13 20:19:30.548,1,sit,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,165653927,0,37,0,104,0,"[10, 6, 6, 5, 2, 5, -2, 4, -7, 3, -12, 3, -16, 2, -18, 3, -21, 3, -23, 2, -24, 3, -24, 2, -21, 2, -19, 1, -14, -1, -11, -3, -7, -6, -2, -9, 2, -12, 5, -16, 8, -20, 11, -23, 12, -26, 14, -28, 14, -27, 13, -25, 8, -17, 5, -12, 2, -6, 0, 0, -2, 6, -3, 11, -4, 15, -4, 18, -3, 21, -2, 23, -1, 23, 1, 21, 2, 18, 3, 16, 4, 12, 5, 8, 5, 4, 5, 0, 4, -4, 3, -7, 2, -9, 1, -11, -1, -12, -2, -12, -4, -12, -5, -11]"
CSI_DATA,13429,2023-11-13 20:19:30.557,1,sit,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,165661933,0,37,0,104,0,"[-1, 17, -3, 12, -5, 6, -7, 0, -9, -6, -12, -11, -15, -16, -17, -19, -19, -22, -20, -24, -21, -27, -20, -26, -18, -22, -15, -21, -10, -17, -5, -15, 2, -11, 8, -9, 15, -7, 22, -6, 28, -5, 34, -4, 37, -5, 42, -3, 42, -3, 38, -4, 25, -3, 17, -2, 8, -1, -1, 0, -9, 2, -15, 5, -21, 7, -24, 10, -27, 13, -28, 15, -28, 16, -25, 17, -20, 16, -17, 16, -12, 14, -7, 12, -2, 9, 3, 6, 7, 2, 9, -1, 11, -4, 13, -7, 12, -10, 12, -12, 10, -13, 7, -14]"
CSI_DATA,13430,2023-11-13 20:19:30.572,1,sit,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,165678487,0,37,0,104,0,"[-6, 10, -6, 6, -5, 2, -5, -2, -5, -7, -4, -11, -5, -15, -5, -17, -5, -20, -6, -22, -5, -23, -5, -23, -5, -20, -3, -18, -1, -14, 1, -11, 4, -7, 8, -3, 11, 0, 16, 3, 19, 5, 23, 8, 25, 8, 27, 11, 27, 11, 25, 9, 17, 6, 11, 4, 5, 2, -1, 0, -7, -1, -12, -2, -16, -2, -19, -1, -21, 0, -23, 1, -23, 2, -21, 4, -18, 5, -16, 5, -12, 6, -8, 6, -4, 5, 0, 4, 3, 2, 7, 2, 8, 0, 10, -1, 11, -3, 10, -4, 10, -6, 8, -7]"
CSI_DATA,13431,2023-11-13 20:19:30.586,1,sit,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,165693915,0,37,0,104,0,"[-15, 9, -11, 4, -8, 0, -5, -5, -1, -11, 1, -16, 3, -21, 4, -24, 6, -28, 7, -30, 8, -32, 8, -31, 7, -27, 7, -23, 7, -17, 8, -12, 9, -5, 11, 1, 14, 8, 17, 14, 20, 18, 23, 24, 26, 26, 27, 31, 26, 31, 25, 27, 17, 18, 11, 12, 5, 6, -1, 0, -8, -5, -14, -8, -19, -11, -23, -12, -27, -12, -30, -12, -30, -11, -29, -8, -25, -5, -24, -2, -18, 1, -14, 3, -8, 5, -3, 6, 2, 7, 7, 6, 10, 6, 13, 4, 15, 3, 15, 1, 15, -1, 14, -3]"
CSI_DATA,13432,2023-11-13 20:19:30.612,1,sit,d4:da:21:98:07:d9,-27,11,0,0,0,0,0,0,0,0,0,-99,0,12,2,165717974,0,37,0,104,0,"[-13, 7, -10, 3, -7, -1, -4, -5, -1, -10, 2, -14, 4, -18, 5, -20, 7, -23, 8, -26, 9, -27, 9, -26, 7, -22, 8, -20, 7, -14, 8, -9, 8, -3, 10, 2, 11, 8, 13, 14, 15, 18, 17, 23, 19, 25, 20, 29, 20, 29, 19, 26, 12, 17, 9, 12, 4, 5, -1, -1, -6, -5, -11, -9, -15, -12, -18, -13, -22, -14, -24, -14, -25, -13, -24, -10, -21, -7, -20, -5, -16, -2, -12, 1, -8, 3, -4, 5, 0, 6, 4, 6, 7, 7, 10, 6, 12, 5, 13, 3, 13, 1, 12, -1]"
